Feature,protein_description,Pearson: Relative FoC change,Pearson p-value: Relative FoC change,Spearman: Relative FoC change,Spearman p-value: Relative FoC change,Pearson: Only last FoC measurment for each sample,Pearson p-value: Only last FoC measurment for each sample,Spearman: Only last FoC measurment for each sample,Spearman p-value: Only last FoC measurment for each sample,Pearson: Enrichment with 'Epinephrine 1uM',Pearson p-value: Enrichment with 'Epinephrine 1uM',Spearman: Enrichment with 'Epinephrine 1uM',Spearman p-value: Enrichment with 'Epinephrine 1uM',Pearson: Enrichment with 'DMSO',Pearson p-value: Enrichment with 'DMSO',Spearman: Enrichment with 'DMSO',Spearman p-value: Enrichment with 'DMSO',Pearson: Enrichment with 'Not treated',Pearson p-value: Enrichment with 'Not treated',Spearman: Enrichment with 'Not treated',Spearman p-value: Enrichment with 'Not treated',Pearson: Enrichment with 'Doxorubicin 5 uM',Pearson p-value: Enrichment with 'Doxorubicin 5 uM',Spearman: Enrichment with 'Doxorubicin 5 uM',Spearman p-value: Enrichment with 'Doxorubicin 5 uM'
824.O95563.MPC2_HUMAN.MPC2,Mitochondrial pyruvate carrier 2,0.7355540085582114,0.00014485363161088582,0.8792207792207792,1.5437493068884636e-07,0.6089149220429982,0.003394043067366088,0.6896103896103896,0.000542956372705794,0.5221986763874862,0.015168057243755381,0.6092717958449424,0.003370237325449544,-0.38319907511107987,0.08640514142815078,-0.45151638417131074,0.039914943132511975,0.23694809027012492,0.30105901710882077,0.12782996969088434,0.5808150772108787,-0.5158943906894703,0.01666963202664935,-0.4944132324730442,0.022707522288239735
825.O95571.ETHE1_HUMAN.ETHE1,"Persulfide dioxygenase ETHE1, mitochondrial",-0.5289528600709429,0.013682549088613535,-0.26103896103896107,0.2530648119666414,-0.5581953844174056,0.008545408306033626,-0.45454545454545453,0.03843942504383772,-0.325084472989722,0.15046151787210796,-0.38297084310253526,0.0866084297913775,-0.45896961582672346,0.036361179370757585,-0.3326569386692604,0.14063692746020126,0.18108539505402507,0.4321302538980141,0.17866294009427694,0.438417311477559,0.7271045409314011,0.00018828476673846847,0.606779876216918,0.0035394144753656083
826.O95573.ACSL3_HUMAN.ACSL3,Fatty acid CoA ligase Acsl3,-0.7952571277093639,1.6431722430249095e-05,-0.7584415584415585,6.763045475607197e-05,-0.5720798597006973,0.006732618198129742,-0.4,0.07239002577225477,-0.376024319316021,0.09296681196496608,-0.36556307750696543,0.10318200322506645,0.22733134914406922,0.3216718178170337,0.36779149174219355,0.10094030466589694,-0.40545054361073896,0.06823270877124232,-0.4223621805576003,0.05647537694260343,0.6955163461857916,0.0004643035259291426,0.5618332187193684,0.008035721476716051
827.O95602.RPA1_HUMAN.POLR1A,DNA-directed RNA polymerase I subunit RPA1,0.33282865521291444,0.14041953025210993,0.08051948051948052,0.7286240142042281,0.579496414727793,0.005902469888625808,0.5103896103896104,0.018076642193560675,0.2100074598099954,0.3608778456611836,0.19148542155126763,0.40569127733757615,0.3544392857878347,0.11491796711152284,0.4029260448151266,0.07013521902638283,-0.11206461009156322,0.6286507252282061,-0.16894487222304014,0.4641175943852227,-0.5404019655084635,0.011434971704584032,-0.4719399037242694,0.03077138103808424
828.O95613.PCNT_HUMAN.PCNT,Pericentrin,0.33423856097912796,0.13864352336458083,0.3557338569794377,0.1135047345371964,0.3891550727340631,0.08122423269232466,0.3809930657590428,0.08838492762073255,0.09855770248598639,0.670815007117494,0.0752386481966646,0.7458364343553986,-0.042126564271765476,0.8561265504382294,-0.029886582879591585,0.8976746879343318,0.08381675936015279,0.7179396256722838,0.13772060489109098,0.5516308712928042,-0.17612958601987738,0.4450434918487672,-0.1699821850164904,0.4613381982096517
829.O95619.YETS4_HUMAN.YEATS4,YEATS domain-containing protein 4,-0.6549500609813681,0.0012723257085245014,-0.8116883116883117,7.950956683545589e-06,-0.6031950170525591,0.003795170880261166,-0.5207792207792208,0.015496226134079137,-0.6757012699307088,0.0007742800127755334,-0.5744562646538028,0.006456761277900178,0.4169540222540716,0.06005266535862508,0.46796234518417307,0.03240820467252326,0.038700846065636854,0.8677228401686629,-0.15623662962219198,0.498851977154371,0.35985913668967107,0.10908518283679197,0.4719399037242694,0.03077138103808424
830.O95622.ADCY5_HUMAN.ADCY5,Adenylate cyclase type 5,-0.20351100207454795,0.3762592259785081,-0.22727272727272727,0.3218000022115525,-0.26229606213151396,0.25070352381672545,-0.26883116883116887,0.2386563792030714,-0.463984943669267,0.034112635678435005,-0.5396407334626633,0.011574406445507553,-0.14954959303333004,0.5176240163389069,-0.029154203613710464,0.9001699869301034,0.46005179023702997,0.035866463346214024,0.5531823249780959,0.00929092308854844,0.23895968799510647,0.29685199581119104,0.17978662999019787,0.43549498698415834
831.O95630;O95630-2.STABP_HUMAN.STAMBP,STAM-binding protein;Isoform 2 of STAM-binding protein,0.7319685214638897,0.0001620925149820298,0.5532467532467533,0.009281014982756755,0.7251343759010866,0.0001998864137496402,0.6142857142857143,0.0030502365456209686,0.5626506897730783,0.007924694134692233,0.5918640302493726,0.004706924887254327,-0.24698378562239034,0.2804319823873561,-0.2698632693474225,0.23678868958156596,0.17592784994700744,0.4455733915413968,0.10839383394841068,0.6400068800737713,-0.6510057043891864,0.0013925442958924034,-0.5618332187193684,0.008035721476716051
832.O95631.NET1_HUMAN.NTN1,Netrin-1,-0.4629691423258923,0.034559006738131316,-0.34415584415584416,0.1265981645813816,-0.5483586280022344,0.010057712955159642,-0.6064935064935064,0.003559301989284216,-0.5249718441295225,0.01454311766868033,-0.4351941398892446,0.0486395050068519,0.11016515912817008,0.634517120990429,-0.12259716391406451,0.5965186215053301,0.277345738801817,0.22353246913571204,0.26388291988819984,0.2477430679192265,0.23580706982976213,0.3034614523992187,0.35957325998039574,0.10938735926479932
833.O95639;O95639-2;O95639-3.CPSF4_HUMAN.CPSF4,Cleavage and polyadenylation specificity factor subunit 4;Isoform 2 of Cleavage and polyadenylation specificity factor subunit 4;Isoform 3 of Cleavage and polyadenylation specificity factor subunit 4,0.0955518029452694,0.6803350688320008,0.37272727272727274,0.09610224578434738,0.009095124335249755,0.9687886934466139,0.07792207792207792,0.7370748924266822,0.4010280481695323,0.07159169211161154,0.40037860869810504,0.07209524174436342,-0.7145835333757424,0.00027306064534338603,-0.7318452650723729,0.00016271524715476024,-0.07663926563746426,0.7412595012533446,-0.17567276536466558,0.4462438940993222,0.37238571016274596,0.09643145100470266,0.40451991747794525,0.06892945839706446
835.O95674.CDS2_HUMAN.CDS2,Phosphatidate cytidylyltransferase 2,0.3928189133711727,0.0781543491441048,0.47792207792207797,0.028433024289660918,0.44962251250849505,0.040859647358257374,0.44155844155844154,0.04507829136066887,0.5401414428832624,0.011482536819731848,0.6789028582272215,0.0007147134840956512,-0.5722056770601214,0.006717773615032422,-0.6361596737248104,0.0019347997779179168,0.040539897967336744,0.8614941219992125,-0.19884661951915344,0.3875281699691244,-0.10150313322866292,0.6615332951973404,0.022473328748774734,0.9229715264419167
836.O95685.PPR3D_HUMAN.PPP1R3D,Protein phosphatase 1 regulatory subunit 3D,0.6165325760407223,0.0029153109120568814,0.6883116883116883,0.0005616985208752599,0.5538358563310983,0.009190820074732889,0.44415584415584414,0.04368428298320844,0.41781582123871186,0.05947136223107585,0.4351941398892446,0.0486395050068519,0.1433025784979389,0.5354584990639121,-0.026164028884099133,0.9103670183386611,-0.1390156568505702,0.5478592331819561,-0.07699699928749174,0.7400918405426768,-0.5407400938891909,0.011373476980696977,-0.4944132324730442,0.022707522288239735
837.O95696-2.BRD1_HUMAN.BRD1,Isoform 2 of Bromodomain-containing protein 1,0.16177135345386845,0.48357049416603304,0.44142215460310646,0.04515237463764022,0.049802937779564516,0.8302482294618587,0.31281884971873686,0.16737716634574704,-0.08658871805482234,0.70899641444333,0.3144763088647686,0.16501793865877715,0.3865226340520228,0.08348475261157949,0.09953384726308269,0.6677337610281768,-0.1471457515071758,0.5244531158812877,-0.23608028094560315,0.30288514006314987,-0.15325702762760152,0.5071751146407102,-0.22554842722407933,0.32558409901038843
838.O95714.HERC2_HUMAN.HERC2,E3 ubiquitin-protein ligase HERC2,-0.015086978856048538,0.9482479756629033,-0.348051948051948,0.12207717550592738,0.05166573926526538,0.8239928082590592,-0.18441558441558442,0.4235662143050207,-0.24878921324152414,0.2768172000336181,-0.4351941398892446,0.0486395050068519,0.35833364328225215,0.11070468574059872,0.3662964043773878,0.1024403314222882,0.02244967434892596,0.9230523716196936,0.12184962023166168,0.598776391786472,-0.1068282438806846,0.644874144827983,0.11236664374387369,0.6277198733957421
839.O95716.RAB3D_HUMAN.RAB3D,Ras-related protein Rab-3D,0.03786516142345861,0.8705557523281235,-0.07532467532467534,0.7455550758529895,-0.22540225400045097,0.3259061031356894,-0.28831168831168835,0.20500176731420708,-0.6493373291551512,0.00144620789418711,-0.6266795614405123,0.002366479667355241,0.2742509452782784,0.22895485823290235,0.2803288809010621,0.2183862002017375,0.6828747982954886,0.0006462743484863132,0.7565142065916665,7.233554454922585e-05,-0.2531893894271148,0.26813001740166337,-0.2921532737340716,0.19876036399538635
840.O95721.SNP29_HUMAN.SNAP29,Synaptosomal-associated protein 29,0.6107223012854366,0.00327490880349578,0.15454545454545454,0.503567858476226,0.5570828786060982,0.008706465731172681,0.2571428571428571,0.2604731897004084,0.08557031556498461,0.712277892824753,-0.034815531191139566,0.8809064868357404,0.4009964225128414,0.07161615195195355,0.4171293747807805,0.059934037094731926,0.2532198478110279,0.2680704905884581,0.26612555093540835,0.24359767139910182,-0.8511908684953473,1.0000605401070336e-06,-0.606779876216918,0.0035394144753656083
841.O95747.OXSR1_HUMAN.OXSR1,Serine/threonine-protein kinase OSR1,-0.0772693557829415,0.7392032237521786,-0.3,0.18641143545847969,-0.009441605566715736,0.9676002797607439,-0.12337662337662336,0.5941682580055345,-0.13221426711288917,0.5677966219117453,-0.12185435916898849,0.598762067797727,0.5658830910334536,0.007497941995468076,0.45973936467774185,0.03600874461707467,-0.2967692233926027,0.19143121469840665,-0.27210590039463095,0.232763209404305,-0.12400139432349626,0.5922871525070486,0.04494665749754947,0.8466016043733045
842.O95757.HS74L_HUMAN.HSPA4L,Heat shock 70 kDa protein 4L,0.27804213971521197,0.2223240342345674,0.14935064935064934,0.5181875885017935,0.18630777672552046,0.4187411463039815,0.12727272727272726,0.5824788611326692,-0.37213457905142094,0.09667402427415006,-0.3481553119113957,0.12195883335501292,0.12373024756131296,0.5931032325025517,0.19436135742473643,0.39854030072385993,0.7395060997139478,0.0001277057220272519,0.7355829834843871,0.00014472103130032805,-0.507073467713146,0.018969268922281825,-0.5393598899705937,0.011626196595185725
843.O95758-4.PTBP3_HUMAN.PTBP3,Isoform 4 of Polypyrimidine tract-binding protein 3,0.17014879689786438,0.46089257274287493,0.2335423792287135,0.308264335077714,0.28727337956773624,0.20671090614916426,0.3988349307376202,0.07330283002108057,0.5771912852215311,0.006150884423148985,0.6432323148428906,0.0016577187146772784,-0.25799461009187286,0.2588419543683191,-0.3093708728526243,0.17235931840194432,-0.26710111013695514,0.24180845105048965,-0.3093708728526243,0.17235931840194432,-0.1490301490159363,0.5190961215098779,-0.16608186954193074,0.47183298606175916
844.O95777.LSM8_HUMAN.LSM8,U6 snRNA-associated Sm-like protein LSm8,0.6988865049536852,0.0004239495411030546,0.5311688311688313,0.013221701602104062,0.5940376023993097,0.004519203477537714,0.4714285714285714,0.030978075295294786,0.2524904270761815,0.2694983367472979,0.24370871833797697,0.28706401901271206,0.12537202967077338,0.5881691671590586,0.09643313502996538,0.6775388495885974,0.25339842339209134,0.26772165641025397,0.14801364911576081,0.5219826158038164,-0.7574829242014538,6.993645035970653e-05,-0.5843065474681431,0.0054107389286265056
845.O95782;O95782-2.AP2A1_HUMAN.AP2A1,AP-2 complex subunit alpha-1;Isoform B of AP-2 complex subunit alpha-1,-0.3008941315926883,0.18503812291573443,-0.5935064935064935,0.0045644886162216885,-0.23397748704015503,0.3073380090198567,-0.3987012987012987,0.07340807742224027,-0.6192758495872752,0.0027573796438562993,-0.7485339206095007,9.496304893250814e-05,0.5894575002178905,0.004922269316226055,0.5658905675789441,0.007496977290743544,0.22180135278227933,0.33389845762195924,0.38947025853187567,0.08095666571819475,-0.11674432859994366,0.6142897288235292,-0.04494665749754947,0.8466016043733045
847.O95786;O95786-2.RIGI_HUMAN.RIGI,Antiviral innate immune response receptor RIG-I;Isoform 2 of Antiviral innate immune response receptor RIG-I,0.5154598517229325,0.016777387279306208,0.5402597402597402,0.011460918664328345,0.34676693228776445,0.12355528745289468,0.15714285714285717,0.49633384542321823,0.2870793264663274,0.20703138322331185,0.2088931871468374,0.3634899627745002,-0.07245239495299957,0.754965745846384,-0.06653138773385209,0.7744696128828489,0.019358981733083258,0.9336216291116735,0.11586927077243901,0.61696498184808,-0.3115003497052551,0.16927045794519022,-0.3370999312316211,0.13508811384056663
848.O95793.STAU1_HUMAN.STAU1,Double-stranded RNA-binding protein Staufen homolog 1,-0.3965205156835908,0.07514171951171571,-0.425974025974026,0.054178542339923655,-0.17330376379921603,0.4524960662656424,-0.20129870129870128,0.3815806896030638,-0.12278754884580574,0.5959441805096763,-0.13926212476455826,0.5471427623910577,0.41642491766156026,0.06041169470274631,0.22575819208565537,0.3251223413788439,-0.32462125039243994,0.1510776963981438,-0.2795813372186593,0.21966839309232228,0.06356592248098603,0.7842880482979278,0.17978662999019787,0.43549498698415834
849.O95801.TTC4_HUMAN.TTC4,Tetratricopeptide repeat protein 4,0.5097924260254149,0.018234847710852417,0.43766233766233764,0.04723354571412934,0.6437123920398702,0.001640192422038188,0.6298701298701298,0.002212985903649755,0.5313779689688833,0.01317886622493207,0.5744562646538028,0.006456761277900178,-0.28749634157204995,0.20634309472423162,-0.22202047367364122,0.33340882059934684,0.00057715894567021,0.9980189286746431,-0.04485262094416994,0.8469188913830206,-0.3639354982538658,0.10484209375944861,-0.40451991747794525,0.06892945839706446
850.O95810.CAVN2_HUMAN.CAVIN2,Caveolae-associated protein 2,-0.4888764258833821,0.024516733143503628,-0.34675324675324676,0.12357109818269173,-0.5518319614302385,0.009500589026763482,-0.503896103896104,0.019857376514157126,-0.2926384934177263,0.1979812090611554,-0.31333978072025614,0.16663318068853508,-0.23714991086016543,0.3006352953882444,-0.22127292999123838,0.33508099664792124,0.09633026677002367,0.677865012250961,0.18389574587109678,0.42489700688604826,0.5334689950869478,0.012756740828451022,0.44946657497549475,0.040938200330226104
851.O95816.BAG2_HUMAN.BAG2,BAG family molecular chaperone regulator 2,0.23097154666377123,0.31377208855202393,0.13766233766233765,0.5518008406047312,0.2749886975164025,0.22765451004177115,0.2714285714285714,0.23397427165138102,-0.17031639342158686,0.46044453679244857,-0.12185435916898849,0.598762067797727,0.40720790641427534,0.06693150153223468,0.33639465708127453,0.13595838409603872,0.18328797333600721,0.4264557520556951,0.30798799714996694,0.17438582033714034,-0.44756672046920876,0.04190470604219654,-0.4719399037242694,0.03077138103808424
852.O95817.BAG3_HUMAN.BAG3,BAG family molecular chaperone regulator 3,0.2662287101869024,0.24340806989139538,0.34935064935064936,0.12059625789406853,0.16251544475014712,0.48153400904670496,0.11038961038961038,0.6338228017857541,0.26795333944881333,0.24025239135064874,0.31333978072025614,0.16663318068853508,-0.18270861131699095,0.42794447971430544,-0.23472871627448938,0.305742662465213,-0.03746683774938898,0.8719065808006667,-0.15175136752777496,0.5114063012776499,-0.09783015713279244,0.6731148526230943,-0.04494665749754947,0.8466016043733045
854.O95819-6.M4K4_HUMAN.MAP4K4,Isoform 6 of Mitogen-activated protein kinase kinase kinase kinase 4,0.2025254763079532,0.37862459015488326,0.1989598561284395,0.38725237942210256,0.12120678702602027,0.6007207509118734,0.0429129101453497,0.8534686512479501,0.3367660812277492,0.13549957276108116,0.34860834438919813,0.12144112381399093,0.02819567327843403,0.9034371745753134,-0.04790505047653036,0.8366316484561376,-0.21027266390909471,0.3602577424474957,-0.20659053018003717,0.3689222263418792,-0.22512131913072309,0.32652550655700896,-0.22502571869471735,0.3267364458686761
856.O95825.QORL1_HUMAN.CRYZL1,Quinone oxidoreductase-like protein 1,-0.4884206848455687,0.02467060978979337,-0.503896103896104,0.019857376514157126,-0.24255965296851928,0.2894137245771493,-0.06623376623376624,0.7754535475659065,-0.11409108899554174,0.622415674371234,-0.12185435916898849,0.598762067797727,0.15452758658989588,0.5036177988099275,0.16744978485823445,0.4681385722234872,-0.2364403612267022,0.302126607299301,-0.17417767799985995,0.45018439437489166,0.24514532778317505,0.2841430059162891,0.15731330124142315,0.4958609297287322
857.O95831-3.AIFM1_HUMAN.AIFM1,"Isoform 3 of Apoptosis-inducing factor 1, mitochondrial",-0.40121019765578386,0.07145093677569865,-0.4454545454545455,0.042999928742642864,-0.2594719307855209,0.25602811182024227,-0.23376623376623373,0.3077875466640501,-0.40506779362196554,0.0685186231118092,-0.4351941398892446,0.0486395050068519,-0.043794647052951316,0.8504901417892788,-0.008970524188833989,0.9692160815500681,0.24045072823094665,0.293757084972256,0.2937846671843131,0.19614886374364213,0.296179185760572,0.19235774164756578,0.2921532737340716,0.19876036399538635
858.O95834-2;O95834-3.EMAL2_HUMAN.EML2,Isoform 2 of Echinoderm microtubule-associated protein-like 2;Isoform 3 of Echinoderm microtubule-associated protein-like 2,0.2519686786169048,0.2705225970964988,0.29814360699101095,0.18928474495436076,-0.22191358261173041,0.3336476210512906,-0.32362596656289216,0.1524075892305427,-0.19364916731037088,0.4003046223820554,-0.20493901531919195,0.3728467508683313,-0.08648362332044976,0.7093348205296901,0.01760143946546573,0.9396368141590647,0.4113924491132244,0.06390866888668377,0.3916320281066124,0.07913917017064828,-0.12499999999999999,0.5892857038508855,-0.1322875655532295,0.5675800695115307
859.O95848.NUD14_HUMAN.NUDT14,Uridine diphosphate glucose pyrophosphatase NUDT14,-0.29715588029144985,0.19082569121908965,0.022077922077922082,0.9243230289105082,-0.1351666202532617,0.5591030964110728,0.06623376623376624,0.7754535475659065,0.27396698694950217,0.2294566490875405,0.3481553119113957,0.12195883335501292,-0.5520774543933894,0.009462187149511227,-0.5987824896046687,0.004130936869003596,-0.26574646022351445,0.24429523928192612,-0.3341520260340661,0.13875206837595142,0.5710028215254689,0.006860802474965166,0.4944132324730442,0.022707522288239735
